time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
5,0.0148,0.2195,0.0080,-0.0061,-0.0263,0.0015,-0.72,0.60,-39.68,0,0.000,-0.022,-0.281,-0.222,0.014,-0.015,1.002,0.000,0.000,0.000
5,0.0155,0.2189,0.0072,-0.0021,-0.0283,-0.0031,-0.71,0.60,-39.64,0,0.000,0.125,-0.089,-0.076,0.015,-0.017,1.000,0.000,0.000,0.000
5,0.0148,0.2195,0.0072,-0.0055,-0.0240,-0.0030,-0.71,0.60,-39.61,0,0.000,-0.013,-0.069,0.024,0.015,-0.015,1.000,0.000,0.000,0.000
6,0.0148,0.2193,0.0071,-0.0055,-0.0242,-0.0030,-0.88,0.52,-39.57,0,0.000,0.350,0.054,-0.230,0.015,-0.014,0.999,0.000,0.000,0.000
6,0.0147,0.2190,0.0071,-0.0055,-0.0246,-0.0030,-1.05,0.51,-39.53,0,0.000,0.029,0.073,0.200,0.014,-0.014,1.001,0.000,0.000,0.000
6,0.0184,0.2206,0.0072,0.0151,-0.0150,-0.0026,-0.88,0.52,-39.49,0,0.000,-0.204,-0.115,0.131,0.016,-0.015,1.001,0.000,0.000,0.000
6,0.0213,0.2234,0.0075,0.0301,0.0006,-0.0008,-1.13,0.47,-39.46,0,0.000,-0.113,0.224,-0.021,0.013,-0.017,0.999,0.000,0.000,0.000
6,0.0189,0.2205,0.0076,0.0160,-0.0152,0.0003,-1.09,0.47,-39.42,0,0.000,0.147,-0.056,-0.213,0.012,-0.014,1.000,0.000,0.000,0.000
6,0.0236,0.2241,0.0076,0.0410,0.0046,-0.0004,-1.10,0.50,-39.38,0,0.000,0.091,-0.222,-0.130,0.010,-0.018,1.001,0.000,0.000,0.000
6,0.0233,0.2234,0.0076,0.0379,0.0008,0.0001,-1.11,0.49,-39.34,0,0.000,-0.292,0.125,-0.125,0.015,-0.019,0.998,0.000,0.000,0.000
6,0.0235,0.2241,0.0076,0.0378,0.0043,0.0002,-1.09,0.51,-39.31,0,0.000,-0.035,0.065,0.189,0.014,-0.015,0.997,0.000,0.000,0.000
6,0.0241,0.2241,0.0086,0.0397,0.0043,0.0052,-1.07,0.52,-39.27,0,0.000,0.262,0.171,-0.113,0.015,-0.016,1.000,0.000,0.000,0.000
6,0.0239,0.2243,0.0087,0.0370,0.0049,0.0054,-1.06,0.52,-39.23,0,0.000,-0.043,0.119,0.205,0.014,-0.015,1.000,0.000,0.000,0.000
6,0.0237,0.2241,0.0088,0.0345,0.0039,0.0056,-1.08,0.53,-39.19,0,0.000,0.072,0.109,-0.013,0.014,-0.014,0.999,0.000,0.000,0.000
6,0.0239,0.2239,0.0089,0.0336,0.0028,0.0058,-1.33,0.42,-39.16,0,0.000,0.153,0.073,-0.241,0.014,-0.016,1.002,0.000,0.000,0.000
6,0.0243,0.2245,0.0089,0.0344,0.0052,0.0055,-1.27,0.39,-39.12,0,0.000,-0.076,-0.098,-0.030,0.015,-0.014,1.001,0.000,0.000,0.000
6,0.0303,0.2274,0.0079,0.0653,0.0205,-0.0007,-1.39,0.49,-39.09,0,0.000,0.058,0.064,-0.091,0.015,-0.013,0.999,0.000,0.000,0.000
6,0.0307,0.2262,0.0080,0.0650,0.0130,-0.0003,-1.36,0.53,-39.05,0,0.000,0.020,0.234,0.009,0.014,-0.015,1.000,0.000,0.000,0.000
6,0.0312,0.2299,0.0079,0.0651,0.0325,-0.0008,-1.33,0.52,-39.01,0,0.000,-0.110,-0.172,-0.011,0.013,-0.015,1.000,0.000,0.000,0.000
7,0.0306,0.2303,0.0080,0.0597,0.0334,-0.0001,-1.34,0.53,-38.97,0,0.000,0.204,-0.081,0.166,0.012,-0.017,0.998,0.000,0.000,0.000
7,0.0310,0.2301,0.0081,0.0590,0.0304,0.0006,-1.27,0.53,-38.93,0,0.000,0.185,-0.000,-0.134,0.012,-0.016,1.000,0.000,0.000,0.000
7,0.0315,0.2307,0.0064,0.0593,0.0325,-0.0079,-1.28,0.55,-38.89,0,0.000,0.055,-0.164,-0.184,0.012,-0.014,1.001,0.000,0.000,0.000
7,0.0312,0.2298,0.0064,0.0558,0.0261,-0.0071,-1.23,0.55,-38.86,0,0.000,0.203,0.288,-0.078,0.012,-0.013,1.002,0.000,0.000,0.000
7,0.0316,0.2305,0.0063,0.0555,0.0292,-0.0071,-1.21,0.61,-38.82,0,0.000,-0.068,-0.048,0.165,0.011,-0.016,1.001,0.000,0.000,0.000
7,0.0313,0.2299,0.0064,0.0517,0.0246,-0.0065,-1.21,0.57,-38.78,0,0.000,-0.131,0.042,-0.264,0.010,-0.015,1.002,0.000,0.000,0.000
7,0.0306,0.2307,0.0064,0.0455,0.0280,-0.0061,-1.16,0.56,-38.74,0,0.000,0.214,-0.042,-0.170,0.012,-0.016,1.000,0.000,0.000,0.000
7,0.0318,0.2306,0.0062,0.0500,0.0259,-0.0069,-1.16,0.57,-38.71,0,0.000,-0.001,-0.098,-0.193,0.010,-0.016,0.999,0.000,0.000,0.000
7,0.0318,0.2298,0.0061,0.0475,0.0208,-0.0064,-1.11,0.57,-38.67,0,0.000,0.186,-0.185,-0.193,0.012,-0.016,1.000,0.000,0.000,0.000
7,0.0320,0.2301,0.0061,0.0467,0.0217,-0.0061,-1.09,0.60,-38.63,0,0.000,-0.006,-0.215,-0.338,0.015,-0.013,1.001,0.000,0.000,0.000
7,0.0316,0.2296,0.0061,0.0423,0.0182,-0.0055,-1.07,0.63,-38.59,0,0.000,-0.048,0.003,0.154,0.014,-0.016,0.998,0.000,0.000,0.000
7,0.0313,0.2299,0.0061,0.0384,0.0189,-0.0052,-1.08,0.64,-38.55,0,0.000,-0.023,0.387,0.060,0.016,-0.015,0.998,0.000,0.000,0.000
7,0.0310,0.2302,0.0064,0.0347,0.0195,-0.0030,-1.04,0.67,-38.52,0,0.000,-0.218,0.047,-0.124,0.012,-0.016,1.001,0.000,0.000,0.000
7,0.0314,0.2306,0.0064,0.0351,0.0214,-0.0031,-1.02,0.61,-38.48,0,0.000,-0.104,-0.026,-0.135,0.013,-0.017,1.000,0.000,0.000,0.000
7,0.0305,0.2305,0.0064,0.0286,0.0199,-0.0027,-1.01,0.62,-38.44,0,0.000,-0.203,-0.180,-0.241,0.011,-0.016,0.999,0.000,0.000,0.000
7,0.0316,0.2296,0.0064,0.0337,0.0138,-0.0026,-0.95,0.59,-38.40,0,0.000,-0.174,0.285,0.131,0.011,-0.016,1.000,0.000,0.000,0.000
8,0.0315,0.2298,0.0064,0.0313,0.0137,-0.0026,-0.96,0.62,-38.37,0,0.000,-0.239,-0.082,-0.014,0.013,-0.018,1.002,0.000,0.000,0.000
8,0.0318,0.2299,0.0062,0.0318,0.0136,-0.0035,-1.00,0.63,-38.33,0,0.000,-0.109,0.306,-0.115,0.013,-0.015,1.002,0.000,0.000,0.000
8,0.0318,0.2285,0.0062,0.0301,0.0055,-0.0032,-0.94,0.64,-38.29,0,0.000,0.264,0.212,-0.107,0.013,-0.014,1.000,0.000,0.000,0.000
8,0.0318,0.2293,0.0062,0.0289,0.0093,-0.0031,-0.95,0.65,-38.25,0,0.000,-0.167,-0.087,0.313,0.014,-0.013,1.000,0.000,0.000,0.000
8,0.0323,0.2303,0.0061,0.0300,0.0140,-0.0033,-0.98,0.68,-38.22,0,0.000,-0.161,-0.094,-0.339,0.014,-0.015,1.003,0.000,0.000,0.000
8,0.0317,0.2294,0.0061,0.0249,0.0087,-0.0029,-0.93,0.69,-38.18,0,0.000,-0.013,-0.155,-0.063,0.012,-0.015,1.001,0.000,0.000,0.000
8,0.0318,0.2300,0.0082,0.0245,0.0110,0.0080,-0.94,0.68,-38.14,0,0.000,0.176,0.171,-0.219,0.012,-0.015,0.999,0.000,0.000,0.000
8,0.0311,0.2302,0.0083,0.0195,0.0119,0.0084,-0.91,0.72,-38.11,0,0.000,-0.083,0.149,-0.302,0.013,-0.016,1.001,0.000,0.000,0.000
8,0.0317,0.2306,0.0084,0.0217,0.0133,0.0082,-0.98,0.65,-38.07,0,0.000,0.159,-0.034,-0.002,0.012,-0.015,1.001,0.000,0.000,0.000
8,0.0308,0.2308,0.0085,0.0159,0.0137,0.0086,-0.92,0.70,-38.03,0,0.000,-0.153,0.125,-0.134,0.014,-0.017,0.998,0.000,0.000,0.000
8,0.0329,0.2312,0.0085,0.0268,0.0152,0.0085,-0.92,0.69,-38.00,0,0.000,0.128,-0.247,-0.163,0.014,-0.018,1.000,0.000,0.000,0.000
8,0.0316,0.2308,0.0075,0.0184,0.0127,0.0028,-0.88,0.66,-37.96,0,0.000,-0.385,0.132,0.183,0.014,-0.017,1.000,0.000,0.000,0.000
8,0.0318,0.2310,0.0075,0.0185,0.0128,0.0028,-0.89,0.67,-37.92,0,0.000,0.070,0.212,-0.254,0.013,-0.014,1.000,0.000,0.000,0.000
8,0.0321,0.2300,0.0076,0.0190,0.0064,0.0032,-0.88,0.70,-37.88,0,0.000,0.075,0.122,0.126,0.012,-0.016,0.999,0.000,0.000,0.000
8,0.0322,0.2304,0.0076,0.0186,0.0086,0.0031,-0.80,0.71,-37.84,0,0.000,-0.140,-0.240,0.206,0.012,-0.017,1.001,0.000,0.000,0.000
8,0.0318,0.2307,0.0077,0.0157,0.0093,0.0032,-0.87,0.71,-37.81,0,0.000,-0.101,0.110,-0.119,0.011,-0.015,1.002,0.000,0.000,0.000
9,0.0307,0.2295,0.0074,0.0083,0.0020,0.0020,-0.80,0.71,-37.77,0,0.000,-0.162,-0.230,0.015,0.012,-0.015,1.000,0.000,0.000,0.000
9,0.0317,0.2308,0.0075,0.0136,0.0090,0.0020,-0.82,0.70,-37.73,0,0.000,0.117,-0.001,-0.062,0.011,-0.016,1.001,0.000,0.000,0.000
9,0.0308,0.2297,0.0075,0.0079,0.0021,0.0021,-0.86,0.71,-37.70,0,0.000,-0.206,-0.021,0.013,0.011,-0.016,1.001,0.000,0.000,0.000
9,0.0313,0.2300,0.0075,0.0102,0.0039,0.0022,-0.72,0.68,-37.66,0,0.000,-0.168,0.075,-0.088,0.014,-0.019,0.999,0.000,0.000,0.000
9,0.0319,0.2307,0.0075,0.0124,0.0071,0.0023,-0.82,0.70,-37.62,0,0.000,0.045,0.166,0.023,0.013,-0.017,0.999,0.000,0.000,0.000
9,0.0306,0.2280,0.0078,0.0046,-0.0079,0.0037,-0.77,0.70,-37.59,0,0.000,-0.147,0.071,-0.267,0.015,-0.016,1.001,0.000,0.000,0.000
9,0.0315,0.2299,0.0079,0.0094,0.0027,0.0039,-0.80,0.67,-37.55,0,0.000,0.155,-0.288,-0.144,0.013,-0.016,1.002,0.000,0.000,0.000
9,0.0310,0.2292,0.0079,0.0059,-0.0011,0.0040,-0.81,0.73,-37.51,0,0.000,0.177,0.063,-0.228,0.011,-0.014,1.001,0.000,0.000,0.000
9,0.0319,0.2294,0.0079,0.0101,-0.0007,0.0040,-0.82,0.68,-37.48,0,0.000,0.116,0.058,-0.090,0.012,-0.015,1.001,0.000,0.000,0.000
9,0.0310,0.2303,0.0080,0.0047,0.0040,0.0040,-0.83,0.71,-37.44,0,0.000,-0.052,-0.068,0.168,0.014,-0.015,0.999,0.000,0.000,0.000
9,0.0321,0.2299,0.0068,0.0101,0.0018,-0.0022,-0.83,0.72,-37.40,0,0.000,0.000,-0.214,0.042,0.015,-0.016,0.997,0.000,0.000,0.000
9,0.0318,0.2306,0.0068,0.0084,0.0053,-0.0020,-0.76,0.72,-37.37,0,0.000,-0.372,0.180,0.185,0.013,-0.018,1.001,0.000,0.000,0.000
9,0.0317,0.2307,0.0067,0.0070,0.0057,-0.0018,-0.76,0.72,-37.33,0,0.000,0.118,-0.129,-0.152,0.011,-0.015,0.999,0.000,0.000,0.000
9,0.0308,0.2296,0.0067,0.0017,-0.0008,-0.0015,-0.81,0.68,-37.29,0,0.000,0.070,-0.145,0.084,0.011,-0.013,1.000,0.000,0.000,0.000
9,0.0308,0.2296,0.0067,0.0016,-0.0010,-0.0014,-0.80,0.70,-37.26,0,0.000,0.118,-0.141,-0.102,0.012,-0.016,1.003,0.000,0.000,0.000
9,0.0322,0.2300,0.0073,0.0089,0.0007,0.0012,-0.82,0.71,-37.22,0,0.000,-0.178,0.017,-0.006,0.012,-0.016,1.003,0.000,0.000,0.000
9,0.0317,0.2301,0.0073,0.0058,0.0009,0.0012,-0.78,0.72,-37.18,0,0.000,-0.128,-0.096,-0.136,0.012,-0.014,1.000,0.000,0.000,0.000
10,0.0321,0.2306,0.0073,0.0074,0.0034,0.0012,-0.82,0.71,-37.15,0,0.000,0.048,0.207,-0.074,0.011,-0.015,0.998,0.000,0.000,0.000
10,0.0314,0.2300,0.0073,0.0031,0.0003,0.0013,-0.91,0.72,-37.11,0,0.000,-0.121,0.330,0.137,0.013,-0.016,0.999,0.000,0.000,0.000
10,0.0321,0.2306,0.0073,0.0066,0.0034,0.0014,-0.71,0.70,-37.08,0,0.000,0.043,-0.228,-0.024,0.013,-0.010,1.001,0.000,0.000,0.000
10,0.0332,0.2324,0.0080,0.0122,0.0132,0.0050,-0.71,0.72,-37.04,0,0.000,-0.149,0.110,-0.071,0.013,-0.013,1.002,0.000,0.000,0.000
10,0.0309,0.2286,0.0082,-0.0013,-0.0083,0.0060,-0.69,0.71,-37.00,0,0.000,-0.005,-0.091,0.078,0.012,-0.015,1.002,0.000,0.000,0.000
10,0.0305,0.2289,0.0083,-0.0033,-0.0065,0.0060,-0.68,0.67,-36.97,0,0.000,-0.087,-0.180,-0.359,0.015,-0.015,1.000,0.000,0.000,0.000
10,0.0303,0.2282,0.0083,-0.0045,-0.0099,0.0059,-0.86,0.73,-36.93,0,0.000,-0.179,-0.156,-0.416,0.013,-0.016,1.001,0.000,0.000,0.000
10,0.0309,0.2276,0.0084,-0.0011,-0.0132,0.0059,-0.92,0.73,-36.89,0,0.000,-0.027,0.033,-0.046,0.013,-0.017,0.998,0.000,0.000,0.000
10,0.0322,0.2315,0.0079,0.0068,0.0098,0.0030,-0.66,0.76,-36.86,0,0.000,-0.002,0.255,-0.074,0.011,-0.016,0.999,0.000,0.000,0.000
10,0.0331,0.2326,0.0079,0.0114,0.0160,0.0029,-0.67,0.76,-36.82,0,0.000,0.055,0.195,-0.104,0.013,-0.014,1.002,0.000,0.000,0.000
10,0.0293,0.2285,0.0081,-0.0111,-0.0083,0.0043,-0.68,0.76,-36.79,0,0.000,0.176,-0.010,0.061,0.012,-0.016,1.003,0.000,0.000,0.000
10,0.0291,0.2287,0.0082,-0.0115,-0.0074,0.0044,-0.72,0.71,-36.75,0,0.000,-0.171,0.241,-0.008,0.013,-0.017,0.998,0.000,0.000,0.000
10,0.0289,0.2288,0.0082,-0.0121,-0.0067,0.0044,-0.68,0.78,-36.71,0,0.000,-0.061,0.202,-0.279,0.014,-0.016,1.000,0.000,0.000,0.000
10,0.0303,0.2288,0.0069,-0.0044,-0.0065,-0.0027,-0.65,0.75,-36.68,0,0.000,0.280,-0.154,-0.208,0.013,-0.017,0.999,0.000,0.000,0.000
10,0.0286,0.2290,0.0069,-0.0134,-0.0051,-0.0026,-0.66,0.72,-36.64,0,0.000,-0.064,0.025,-0.301,0.013,-0.016,1.002,0.000,0.000,0.000
10,0.0285,0.2281,0.0069,-0.0139,-0.0100,-0.0024,-0.73,0.72,-36.61,0,0.000,-0.117,0.071,0.073,0.013,-0.015,1.001,0.000,0.000,0.000
11,0.0283,0.2280,0.0068,-0.0143,-0.0105,-0.0024,-0.66,0.75,-36.57,0,0.000,-0.077,0.112,-0.089,0.013,-0.014,0.999,0.000,0.000,0.000
11,0.0289,0.2276,0.0068,-0.0109,-0.0124,-0.0024,-0.69,0.70,-36.54,0,0.000,-0.148,0.027,-0.007,0.013,-0.017,1.000,0.000,0.000,0.000
11,0.0298,0.2289,0.0074,-0.0058,-0.0056,0.0005,-0.69,0.70,-36.50,0,0.000,0.029,-0.128,-0.047,0.013,-0.015,1.001,0.000,0.000,0.000
11,0.0295,0.2279,0.0074,-0.0066,-0.0110,0.0007,-0.75,0.71,-36.46,0,0.000,0.158,0.385,-0.171,0.014,-0.016,1.003,0.000,0.000,0.000
11,0.0295,0.2277,0.0074,-0.0068,-0.0113,0.0009,-0.72,0.72,-36.43,0,0.000,0.085,-0.242,-0.545,0.014,-0.018,1.002,0.000,0.000,0.000
11,0.0299,0.2287,0.0074,-0.0039,-0.0053,0.0010,-0.88,0.69,-36.40,0,0.000,0.270,0.047,0.009,0.013,-0.016,0.999,0.000,0.000,0.000
11,0.0292,0.2285,0.0074,-0.0077,-0.0068,0.0009,-0.92,0.71,-36.36,0,0.000,-0.246,0.029,0.330,0.012,-0.015,0.999,0.000,0.000,0.000
11,0.0317,0.2308,0.0086,0.0065,0.0065,0.0067,-0.68,0.81,-36.32,0,0.000,-0.032,-0.122,-0.154,0.011,-0.015,1.001,0.000,0.000,0.000
11,0.0320,0.2319,0.0086,0.0078,0.0121,0.0069,-0.68,0.83,-36.29,0,0.000,-0.045,-0.048,-0.115,0.013,-0.014,1.000,0.000,0.000,0.000
11,0.0270,0.2291,0.0089,-0.0201,-0.0046,0.0082,-0.64,0.78,-36.26,0,0.000,0.255,-0.066,0.051,0.014,-0.015,1.000,0.000,0.000,0.000
11,0.0267,0.2293,0.0089,-0.0211,-0.0033,0.0081,-0.67,0.85,-36.22,0,0.000,-0.068,-0.046,-0.098,0.014,-0.015,0.999,0.000,0.000,0.000
11,0.0267,0.2280,0.0090,-0.0199,-0.0106,0.0081,-0.82,0.84,-36.18,0,0.000,-0.038,-0.077,-0.048,0.013,-0.016,1.001,0.000,0.000,0.000
11,0.0256,0.2293,0.0082,-0.0252,-0.0029,0.0033,-0.79,1.00,-36.14,0,0.000,-0.099,0.143,0.155,0.014,-0.014,1.000,0.000,0.000,0.000
11,0.0275,0.2318,0.0083,-0.0141,0.0110,0.0037,-0.82,0.98,-36.10,0,0.000,-0.056,-0.081,-0.107,0.013,-0.014,1.002,0.000,0.000,0.000
11,0.0241,0.2335,0.0082,-0.0321,0.0198,0.0031,-0.81,1.01,-36.07,0,0.000,-0.257,0.149,0.248,0.012,-0.015,1.000,0.000,0.000,0.000
11,0.0244,0.2340,0.0083,-0.0286,0.0215,0.0032,-0.82,0.96,-36.03,0,0.000,0.065,-0.049,0.064,0.013,-0.015,1.000,0.000,0.000,0.000
12,0.0235,0.2344,0.0083,-0.0327,0.0228,0.0030,-0.75,0.95,-36.00,0,0.000,-0.065,0.183,0.035,0.013,-0.014,1.002,0.000,0.000,0.000
12,0.0241,0.2343,0.0087,-0.0279,0.0207,0.0049,-0.78,0.87,-35.97,0,0.000,0.123,0.120,-0.261,0.014,-0.016,1.002,0.000,0.000,0.000
12,0.0233,0.2331,0.0087,-0.0312,0.0134,0.0052,-0.76,0.91,-35.93,0,0.000,0.003,-0.110,-0.171,0.014,-0.017,1.000,0.000,0.000,0.000
12,0.0245,0.2327,0.0089,-0.0232,0.0106,0.0059,-0.76,0.91,-35.90,0,0.000,-0.014,0.135,-0.212,0.011,-0.016,0.999,0.000,0.000,0.000
12,0.0234,0.2330,0.0089,-0.0280,0.0116,0.0057,-0.75,0.87,-35.86,0,0.000,0.072,-0.340,-0.237,0.013,-0.015,1.001,0.000,0.000,0.000
12,0.0232,0.2331,0.0090,-0.0283,0.0116,0.0058,-0.78,0.91,-35.83,0,0.000,-0.071,0.373,0.185,0.013,-0.016,0.999,0.000,0.000,0.000
12,0.0234,0.2327,0.0086,-0.0257,0.0086,0.0039,-0.80,0.81,-35.79,0,0.000,0.266,-0.240,0.010,0.011,-0.016,0.999,0.000,0.000,0.000
12,0.0229,0.2338,0.0086,-0.0273,0.0141,0.0039,-0.80,0.84,-35.76,0,0.000,0.065,-0.112,-0.152,0.015,-0.014,1.001,0.000,0.000,0.000
12,0.0244,0.2330,0.0087,-0.0179,0.0088,0.0043,-0.82,0.88,-35.72,0,0.000,0.068,-0.085,-0.122,0.012,-0.014,1.000,0.000,0.000,0.000
12,0.0238,0.2335,0.0088,-0.0209,0.0111,0.0043,-0.76,0.78,-35.69,0,0.000,-0.215,-0.209,-0.067,0.013,-0.014,1.000,0.000,0.000,0.000
12,0.0231,0.2344,0.0088,-0.0233,0.0157,0.0040,-0.84,0.81,-35.65,0,0.000,-0.233,-0.053,0.138,0.014,-0.014,1.002,0.000,0.000,0.000
12,0.0240,0.2323,0.0073,-0.0177,0.0028,-0.0035,-0.80,0.81,-35.62,0,0.000,-0.130,0.160,0.223,0.013,-0.014,1.000,0.000,0.000,0.000
12,0.0243,0.2341,0.0073,-0.0152,0.0128,-0.0035,-0.82,0.83,-35.58,0,0.000,0.008,0.134,0.018,0.011,-0.014,1.000,0.000,0.000,0.000
12,0.0236,0.2336,0.0073,-0.0179,0.0090,-0.0034,-0.77,0.80,-35.55,0,0.000,-0.067,0.209,0.139,0.013,-0.014,1.001,0.000,0.000,0.000
12,0.0232,0.2344,0.0072,-0.0195,0.0132,-0.0035,-0.78,0.81,-35.51,0,0.000,-0.088,-0.003,0.019,0.014,-0.015,1.001,0.000,0.000,0.000
12,0.0231,0.2332,0.0072,-0.0190,0.0058,-0.0031,-0.81,0.77,-35.48,0,0.000,-0.036,0.003,0.063,0.013,-0.015,0.999,0.000,0.000,0.000
12,0.0226,0.2335,0.0071,-0.0207,0.0074,-0.0035,-0.81,0.78,-35.44,0,0.000,0.047,-0.009,-0.098,0.013,-0.016,0.999,0.000,0.000,0.000
13,0.0235,0.2337,0.0071,-0.0149,0.0080,-0.0033,-0.82,0.78,-35.40,0,0.000,0.067,-0.099,-0.237,0.014,-0.016,0.998,0.000,0.000,0.000
13,0.0231,0.2339,0.0070,-0.0161,0.0089,-0.0033,-0.82,0.74,-35.37,0,0.000,-0.122,0.139,0.263,0.015,-0.015,1.000,0.000,0.000,0.000
13,0.0231,0.2342,0.0070,-0.0155,0.0099,-0.0031,-0.84,0.72,-35.34,0,0.000,0.004,-0.025,-0.270,0.015,-0.016,0.999,0.000,0.000,0.000
13,0.0238,0.2337,0.0070,-0.0109,0.0065,-0.0029,-0.81,0.72,-35.30,0,0.000,-0.068,-0.117,-0.014,0.013,-0.019,1.003,0.000,0.000,0.000
13,0.0243,0.2341,0.0074,-0.0073,0.0084,-0.0008,-0.81,0.72,-35.27,0,0.000,-0.012,-0.286,-0.245,0.015,-0.017,1.001,0.000,0.000,0.000
13,0.0236,0.2336,0.0074,-0.0106,0.0045,-0.0008,-0.81,0.74,-35.23,0,0.000,0.212,-0.085,-0.088,0.013,-0.017,1.001,0.000,0.000,0.000
13,0.0235,0.2337,0.0074,-0.0109,0.0047,-0.0010,-0.80,0.74,-35.20,0,0.000,0.028,-0.099,-0.061,0.013,-0.015,1.000,0.000,0.000,0.000
13,0.0231,0.2339,0.0074,-0.0121,0.0056,-0.0010,-0.84,0.65,-35.17,0,0.000,-0.023,-0.051,0.063,0.015,-0.013,1.000,0.000,0.000,0.000
13,0.0230,0.2340,0.0074,-0.0122,0.0052,-0.0010,-0.80,0.69,-35.13,0,0.000,0.326,-0.269,-0.190,0.014,-0.014,1.000,0.000,0.000,0.000
13,0.0249,0.2337,0.0085,-0.0009,0.0031,0.0058,-0.80,0.69,-35.10,0,0.000,0.090,-0.151,0.141,0.013,-0.017,1.001,0.000,0.000,0.000
13,0.0237,0.2335,0.0086,-0.0075,0.0015,0.0060,-0.77,0.67,-35.07,0,0.000,0.045,0.180,-0.085,0.012,-0.016,1.001,0.000,0.000,0.000
13,0.0236,0.2335,0.0087,-0.0075,0.0013,0.0061,-0.77,0.67,-35.03,0,0.000,0.109,-0.046,-0.125,0.016,-0.015,1.001,0.000,0.000,0.000
13,0.0236,0.2335,0.0087,-0.0074,0.0011,0.0061,-0.76,0.67,-35.00,0,0.000,-0.090,0.133,0.283,0.014,-0.015,1.001,0.000,0.000,0.000
13,0.0236,0.2327,0.0088,-0.0068,-0.0036,0.0062,-0.81,0.66,-34.96,0,0.000,-0.003,0.075,0.300,0.012,-0.015,1.000,0.000,0.000,0.000
13,0.0234,0.2328,0.0081,-0.0074,-0.0032,0.0023,-0.81,0.68,-34.93,0,0.000,0.191,-0.043,-0.164,0.014,-0.016,1.001,0.000,0.000,0.000
13,0.0239,0.2334,0.0081,-0.0045,-0.0001,0.0025,-0.81,0.71,-34.89,0,0.000,0.011,-0.144,-0.010,0.014,-0.015,1.000,0.000,0.000,0.000
14,0.0235,0.2336,0.0081,-0.0060,0.0011,0.0026,-0.82,0.63,-34.86,0,0.000,0.002,-0.070,-0.106,0.015,-0.015,0.999,0.000,0.000,0.000
14,0.0228,0.2341,0.0082,-0.0093,0.0034,0.0027,-0.85,0.69,-34.82,0,0.000,-0.114,-0.269,0.009,0.014,-0.016,0.999,0.000,0.000,0.000
14,0.0243,0.2333,0.0082,-0.0003,-0.0014,0.0029,-0.83,0.71,-34.79,0,0.000,-0.197,0.040,0.163,0.011,-0.016,1.002,0.000,0.000,0.000
14,0.0236,0.2346,0.0081,-0.0040,0.0054,0.0024,-0.85,0.64,-34.76,0,0.000,-0.062,0.040,0.063,0.013,-0.016,1.002,0.000,0.000,0.000
14,0.0230,0.2345,0.0082,-0.0069,0.0044,0.0025,-0.82,0.65,-34.72,0,0.000,-0.206,-0.185,0.043,0.013,-0.018,1.001,0.000,0.000,0.000
14,0.0245,0.2340,0.0082,0.0017,0.0013,0.0026,-0.82,0.69,-34.69,0,0.000,-0.279,0.096,-0.043,0.015,-0.016,1.003,0.000,0.000,0.000
14,0.0240,0.2336,0.0082,-0.0011,-0.0012,0.0026,-0.82,0.62,-34.65,0,0.000,-0.083,0.054,0.106,0.015,-0.017,1.001,0.000,0.000,0.000
14,0.0231,0.2342,0.0083,-0.0058,0.0019,0.0026,-0.81,0.65,-34.62,0,0.000,0.041,-0.161,-0.063,0.014,-0.015,1.000,0.000,0.000,0.000
14,0.0244,0.2333,0.0086,0.0011,-0.0029,0.0045,-0.85,0.67,-34.59,0,0.000,-0.221,-0.347,0.059,0.013,-0.016,1.001,0.000,0.000,0.000
14,0.0237,0.2335,0.0087,-0.0024,-0.0021,0.0047,-0.79,0.67,-34.55,0,0.000,0.013,0.040,-0.097,0.013,-0.015,1.001,0.000,0.000,0.000
14,0.0238,0.2345,0.0087,-0.0014,0.0028,0.0050,-0.96,0.63,-34.52,0,0.000,0.030,-0.144,-0.191,0.012,-0.017,0.999,0.000,0.000,0.000
14,0.0230,0.2333,0.0088,-0.0057,-0.0042,0.0052,-1.09,0.65,-34.48,0,0.000,-0.018,-0.234,-0.065,0.016,-0.015,0.998,0.000,0.000,0.000
14,0.0258,0.2359,0.0089,0.0101,0.0101,0.0055,-1.11,0.66,-34.45,0,0.000,-0.171,-0.193,-0.067,0.014,-0.015,0.999,0.000,0.000,0.000
14,0.0273,0.2387,0.0076,0.0176,0.0246,-0.0017,-0.98,0.61,-34.42,0,0.000,0.085,0.029,-0.056,0.011,-0.014,1.000,0.000,0.000,0.000
14,0.0274,0.2396,0.0076,0.0177,0.0285,-0.0017,-1.01,0.64,-34.38,0,0.000,0.361,-0.144,-0.127,0.012,-0.015,1.001,0.000,0.000,0.000
14,0.0269,0.2367,0.0077,0.0142,0.0113,-0.0005,-0.93,0.68,-34.35,0,0.000,-0.002,-0.351,-0.041,0.012,-0.017,1.001,0.000,0.000,0.000
15,0.0270,0.2379,0.0077,0.0142,0.0171,-0.0008,-0.94,0.66,-34.31,0,0.000,-0.066,0.285,-0.293,0.012,-0.016,1.002,0.000,0.000,0.000
15,0.0252,0.2371,0.0078,0.0040,0.0120,-0.0003,-0.94,0.65,-34.28,0,0.000,-0.041,-0.290,0.191,0.015,-0.016,1.001,0.000,0.000,0.000
