time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req
6880,0.0020,-0.0654,0.0044,-0.0083,-0.0045,0.0000,0.72,0.57,0.01,0,4.133,-0.179,-0.216,0.470,0.011,0.017,1.000,0.000,0.000,0.000,0.0030,4,-11,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2680,1.2390,0.9310,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6931,0.0019,-0.0652,0.0045,-0.0075,0.0007,0.0006,0.71,0.54,0.01,0,4.144,-0.128,0.125,-0.446,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,-3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4410,0.2610,1.2380,0.9310,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6981,0.0019,-0.0659,0.0039,-0.0071,-0.0000,-0.0023,0.74,0.57,0.00,0,4.133,0.099,-0.041,-0.135,0.013,0.018,0.998,0.000,0.000,0.000,0.0030,10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4410,0.2610,1.2380,0.9310,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7033,0.0034,-0.0701,0.0038,0.0019,-0.0189,-0.0022,1.02,0.53,0.00,0,4.144,-0.004,0.296,-0.019,0.010,0.020,1.000,0.000,0.000,0.000,0.0030,7,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2340,0.9310,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7084,0.0043,-0.0737,0.0031,0.0066,-0.0289,-0.0047,0.97,0.54,-0.00,0,4.133,0.141,0.135,-0.187,0.009,0.021,0.999,0.000,0.000,0.000,0.0060,4,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2340,0.9310,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7135,0.0043,-0.0741,0.0043,0.0058,-0.0235,0.0030,0.90,0.52,0.00,0,4.144,0.130,0.059,0.192,0.010,0.019,0.997,0.000,0.000,0.000,0.0030,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2700,1.2320,0.9310,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7186,0.0024,-0.0722,0.0039,-0.0040,-0.0078,0.0000,0.90,0.52,0.00,0,4.133,-0.128,0.009,-0.365,0.008,0.019,0.999,0.000,0.000,0.000,0.0040,31,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2700,1.2320,0.9300,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7237,0.0043,-0.0780,0.0039,0.0055,-0.0326,-0.0006,1.51,0.48,-0.00,0,4.144,-0.250,0.159,0.278,0.010,0.022,0.999,0.000,0.000,0.000,0.0050,3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2660,1.2390,0.9300,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7288,0.0058,-0.0912,0.0040,0.0120,-0.0842,-0.0004,1.37,0.45,0.00,0,4.133,-0.179,0.081,0.199,0.009,0.021,1.000,0.000,0.000,0.000,0.0030,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2660,1.2390,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7339,0.0049,-0.0934,0.0042,0.0055,-0.0772,0.0004,1.28,0.48,0.00,0,4.144,0.096,0.094,-0.069,0.010,0.017,1.000,0.000,0.000,0.000,0.0050,8,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2320,0.9350,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7391,0.0059,-0.0917,0.0044,0.0095,-0.0528,0.0021,1.13,0.49,0.00,0,4.133,-0.181,-0.088,-0.065,0.012,0.018,1.001,0.000,0.000,0.000,0.0060,-3,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2320,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7442,0.0053,-0.0908,0.0047,0.0057,-0.0365,0.0034,1.13,0.58,-0.00,0,4.144,-0.060,-0.147,-0.065,0.012,0.020,0.998,0.000,0.000,0.000,0.0040,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2320,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7494,0.0062,-0.0906,0.0051,0.0103,-0.0241,0.0038,0.93,0.53,-0.01,0,4.128,-0.005,0.279,0.138,0.011,0.022,1.000,0.000,0.000,0.000,0.0040,1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2320,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7545,0.0046,-0.0895,0.0047,0.0009,-0.0110,0.0005,0.83,0.53,-0.00,0,4.144,0.013,0.085,0.032,0.012,0.021,0.999,0.000,0.000,0.000,0.0020,-4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7596,0.0044,-0.0901,0.0036,-0.0003,-0.0087,-0.0055,0.79,0.58,-0.01,0,4.133,-0.218,0.172,-0.119,0.009,0.018,0.999,0.000,0.000,0.000,0.0050,-23,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9330,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7647,0.0048,-0.0892,0.0034,0.0018,-0.0002,-0.0052,0.39,0.54,-0.00,0,4.144,0.020,-0.214,-0.005,0.010,0.019,0.998,0.000,0.000,0.000,0.0040,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2340,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7698,0.0042,-0.0731,0.0035,-0.0022,0.0779,-0.0033,0.27,0.56,-0.00,0,4.133,-0.023,-0.050,0.190,0.008,0.021,1.000,0.000,0.000,0.000,0.0030,-12,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2340,0.9320,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7749,0.0031,-0.0721,0.0037,-0.0085,0.0711,-0.0020,0.39,0.61,-0.01,0,4.144,0.090,-0.045,-0.012,0.012,0.021,0.999,0.000,0.000,0.000,0.0040,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9320,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7800,0.0033,-0.0727,0.0038,-0.0061,0.0571,-0.0013,0.52,0.60,-0.02,0,4.133,0.064,0.021,0.174,0.011,0.021,1.000,0.000,0.000,0.000,0.0030,-6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9320,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7851,0.0039,-0.0744,0.0040,-0.0011,0.0390,0.0001,0.65,0.59,-0.02,0,4.144,-0.088,0.099,-0.003,0.010,0.020,0.999,0.000,0.000,0.000,0.0030,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2730,1.2340,0.9320,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7903,0.0042,-0.0735,0.0033,0.0003,0.0362,-0.0028,0.74,0.55,-0.02,0,4.133,-0.010,0.124,-0.114,0.011,0.018,1.000,0.000,0.000,0.000,0.0040,-11,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2730,1.2340,0.9360,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
7953,0.0048,-0.0723,0.0036,0.0037,0.0369,-0.0004,0.38,0.54,-0.01,0,4.144,0.060,-0.017,0.064,0.009,0.020,1.002,0.000,0.000,0.000,0.0050,15,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2320,0.9360,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8005,0.0039,-0.0630,0.0041,-0.0007,0.0739,0.0020,0.54,0.53,-0.01,0,4.133,0.274,-0.196,0.281,0.012,0.021,0.997,0.000,0.000,0.000,0.0040,4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2320,0.9360,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8056,0.0037,-0.0662,0.0050,-0.0017,0.0419,0.0061,0.86,0.56,-0.01,0,4.144,0.088,0.147,-0.202,0.010,0.020,1.002,0.000,0.000,0.000,0.0060,-13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9360,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8107,0.0037,-0.0672,0.0054,-0.0009,0.0302,0.0077,1.01,0.55,-0.01,0,4.133,0.192,0.218,0.009,0.009,0.023,0.999,0.000,0.000,0.000,0.0040,10,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9320,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8158,0.0044,-0.0741,0.0060,0.0026,-0.0075,0.0097,1.21,0.55,-0.02,0,4.144,-0.108,0.163,-0.171,0.009,0.020,1.001,0.000,0.000,0.000,0.0040,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2410,0.9320,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8209,0.0037,-0.0760,0.0048,-0.0003,-0.0158,0.0021,1.18,0.55,-0.02,0,4.133,0.049,0.071,0.017,0.012,0.021,1.002,0.000,0.000,0.000,0.0050,11,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2410,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8260,0.0049,-0.0797,0.0049,0.0061,-0.0330,0.0021,1.73,0.42,-0.02,0,4.144,0.035,0.115,0.085,0.010,0.019,1.000,0.000,0.000,0.000,0.0050,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2620,1.2350,0.9350,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8311,0.0077,-0.0933,0.0046,0.0184,-0.0913,-0.0000,1.75,0.39,-0.01,0,4.133,0.052,0.018,-0.237,0.009,0.020,0.998,0.000,0.000,0.000,0.0040,-1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2620,1.2350,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8362,0.0087,-0.0950,0.0046,0.0204,-0.0815,-0.0008,1.83,0.48,-0.01,0,4.144,0.034,0.072,0.070,0.010,0.019,1.000,0.000,0.000,0.000,0.0050,5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2330,0.9330,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8413,0.0076,-0.0961,0.0051,0.0121,-0.0711,0.0027,1.80,0.56,-0.00,0,4.133,0.187,0.034,-0.107,0.009,0.019,1.001,0.000,0.000,0.000,0.0050,-9,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2330,0.9330,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8464,0.0058,-0.1017,0.0055,0.0006,-0.0819,0.0046,1.76,0.49,-0.01,0,4.144,0.057,0.013,-0.302,0.009,0.019,0.998,0.000,0.000,0.000,0.0060,-13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2600,1.2280,0.9330,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8515,0.0064,-0.1058,0.0060,0.0026,-0.0817,0.0068,1.16,0.57,-0.01,0,4.133,-0.234,-0.311,0.239,0.010,0.019,0.997,0.000,0.000,0.000,0.0050,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.2600,1.2280,0.9340,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8566,0.0066,-0.0964,0.0070,0.0039,-0.0186,0.0106,0.91,0.53,-0.01,0,4.144,-0.170,0.072,0.160,0.011,0.020,0.999,0.000,0.000,0.000,0.0040,31,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2670,1.2410,0.9340,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8617,0.0064,-0.0884,0.0053,0.0022,0.0275,0.0008,0.86,0.56,-0.01,0,4.133,0.238,-0.073,-0.159,0.012,0.019,0.999,0.000,0.000,0.000,0.0050,27,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2670,1.2410,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8668,0.0053,-0.0914,0.0058,-0.0032,0.0095,0.0022,1.22,0.59,-0.01,0,4.144,-0.004,0.057,-0.101,0.010,0.022,1.002,0.000,0.000,0.000,0.0030,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2380,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8719,0.0060,-0.1014,0.0045,0.0017,-0.0384,-0.0059,1.38,0.59,-0.01,0,4.133,0.189,0.204,0.066,0.009,0.021,1.001,0.000,0.000,0.000,0.0040,5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2380,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8770,0.0070,-0.1019,0.0044,0.0074,-0.0291,-0.0050,0.96,0.55,-0.00,0,4.144,-0.285,0.108,-0.143,0.010,0.018,0.999,0.000,0.000,0.000,0.0020,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2650,1.2320,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8821,0.0072,-0.1011,0.0034,0.0074,-0.0201,-0.0087,1.08,0.40,-0.01,0,4.133,0.096,0.015,0.047,0.011,0.019,1.000,0.000,0.000,0.000,0.0020,-4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2650,1.2320,0.9310,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8872,0.0097,-0.0998,0.0031,0.0180,-0.0070,-0.0077,1.04,0.43,-0.01,0,4.144,0.015,0.002,0.120,0.010,0.019,1.002,0.000,0.000,0.000,0.0020,-16,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2710,1.2390,0.9310,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8923,0.0096,-0.1017,0.0021,0.0149,-0.0127,-0.0100,0.71,0.50,-0.01,0,4.133,0.041,-0.160,-0.287,0.010,0.021,1.002,0.000,0.000,0.000,0.0010,-5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2710,1.2390,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
8974,0.0090,-0.0927,0.0015,0.0088,0.0363,-0.0102,0.74,0.52,-0.00,0,4.144,-0.097,0.031,0.250,0.010,0.018,1.000,0.000,0.000,0.000,0.0040,-5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2370,0.9350,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9026,0.0094,-0.0892,0.0022,0.0096,0.0497,-0.0033,0.73,0.51,-0.01,0,4.128,-0.013,0.125,-0.023,0.009,0.018,1.000,0.000,0.000,0.000,0.0040,-10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2370,0.9340,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9077,0.0090,-0.0930,0.0026,0.0055,0.0222,-0.0010,0.89,0.54,-0.00,0,4.144,-0.306,-0.055,0.002,0.009,0.019,1.001,0.000,0.000,0.000,0.0050,4,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2750,1.2380,0.9340,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9128,0.0101,-0.0999,0.0041,0.0093,-0.0156,0.0063,1.05,0.56,-0.01,0,4.133,-0.000,-0.348,-0.268,0.007,0.019,0.998,0.000,0.000,0.000,0.0050,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2750,1.2380,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9178,0.0099,-0.0983,0.0045,0.0075,-0.0037,0.0064,0.85,0.60,-0.01,0,4.144,-0.033,0.065,0.005,0.009,0.021,0.998,0.000,0.000,0.000,0.0060,14,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2520,1.2360,0.9330,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9230,0.0087,-0.0965,0.0056,-0.0007,0.0046,0.0099,1.16,0.55,-0.01,0,4.128,0.189,-0.140,-0.020,0.010,0.022,0.999,0.000,0.000,0.000,0.0030,-1,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2520,1.2360,0.9330,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9281,0.0105,-0.0980,0.0062,0.0089,-0.0004,0.0106,1.02,0.48,-0.00,0,4.144,0.099,0.081,0.099,0.010,0.019,1.001,0.000,0.000,0.000,0.0040,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2690,1.2370,0.9330,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
9332,0.0107,-0.1008,0.0046,0.0082,-0.0142,0.0016,1.10,0.51,-0.00,0,4.128,-0.198,-0.375,0.162,0.011,0.020,1.001,0.000,0.000,0.000,0.0050,-21,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2690,1.2370,0.9310,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
