# meta:t_zero=scenario_start
t,cf231_active.a_res_x,cf231_active.a_res_y,cf231_active.a_res_z,cf231_active.acc_x,cf231_active.acc_y,cf231_active.acc_z,cf231_active.alp_x,cf231_active.alp_y,cf231_active.alp_z,cf231_active.ctrltarget_x,cf231_active.ctrltarget_y,cf231_active.ctrltarget_z,cf231_active.e_r_norm,cf231_active.e_r_x,cf231_active.e_r_y,cf231_active.e_r_z,cf231_active.f_res_x,cf231_active.f_res_y,cf231_active.f_res_z,cf231_active.gyro_x,cf231_active.gyro_y,cf231_active.gyro_z,cf231_active.motor_m1,cf231_active.motor_m2,cf231_active.motor_m3,cf231_active.motor_m4,cf231_active.pitch_deg,cf231_active.rnn_clamped,cf231_active.rnn_pred_x,cf231_active.rnn_pred_y,cf231_active.rnn_pred_z,cf231_active.roll_deg,cf231_active.tau_x,cf231_active.tau_y,cf231_active.tau_z,cf231_active.vx,cf231_active.vy,cf231_active.vz,cf231_active.x,cf231_active.y,cf231_active.yaw_deg,cf231_active.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf231_active_cf_second.vx,rel.cf231_active_cf_second.vy,rel.cf231_active_cf_second.vz,rel.cf231_active_cf_second.x,rel.cf231_active_cf_second.y,rel.cf231_active_cf_second.z,rel.cf_second_cf231_active.vx,rel.cf_second_cf231_active.vy,rel.cf_second_cf231_active.vz,rel.cf_second_cf231_active.x,rel.cf_second_cf231_active.y,rel.cf_second_cf231_active.z
9.638000,0.045626,0.106089,-0.503861,0.003151,0.002274,0.995319,-11.178212,5.147779,0.540298,-0.000000,0.698497,1.000000,0.065919,-0.059553,-0.028132,0.002679,0.001871,0.004350,-0.020658,-2.868700,-3.727684,-0.799710,37278.948171,38275.285061,40467.224085,39222.928354,0.265429,0.000000,0.000000,0.000000,0.000000,1.617250,0.000000,0.000000,0.000000,-0.010374,-0.199578,0.002149,-0.004199,0.717951,0.178985,0.976035,0.000000,0.000000,0.000000,-0.008820,-0.005844,0.999336,1.873672,1.498016,0.292572,-0.000000,-0.093518,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.877979,0.038874,0.877954,51275.948223,53491.213198,52280.004061,57095.941117,0.128795,0.000000,0.000000,0.000000,0.000000,-1.254408,0.000405,-0.000029,-0.000011,-0.002065,0.197646,0.009238,-0.001018,-0.117992,-0.018257,1.177090,-0.008309,-0.397225,-0.007089,-0.003182,0.835943,-0.201056,0.008309,0.397225,0.007089,0.003182,-0.835943,0.201056
9.640000,0.036866,0.062030,-0.483267,0.002142,-0.000573,0.992723,0.079417,-8.093927,-2.394248,-0.000000,0.696630,1.000000,0.072074,-0.066475,-0.027727,0.002625,0.001511,0.002543,-0.019814,-2.034226,-5.128773,-1.016248,37103.314256,38292.541103,40537.444329,39333.869407,0.265429,0.000000,0.000000,0.000000,0.000000,1.617250,0.000000,0.000000,0.000000,-0.009989,-0.199483,0.002064,-0.004098,0.717976,0.178985,0.976017,0.000000,0.000000,0.000000,-0.008245,-0.007504,0.998817,1.873672,1.498016,0.292572,-0.000000,-0.093518,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.835497,1.091695,0.780866,51322.905632,53511.541857,52171.651446,57127.449011,0.134629,0.000000,0.000000,0.000000,0.000000,-1.222620,0.000405,-0.000029,-0.000011,-0.002205,0.199015,0.009308,-0.001032,-0.116728,-0.015873,1.177149,-0.007784,-0.398497,-0.007244,-0.003066,0.834704,-0.201133,0.007784,0.398497,0.007244,0.003066,-0.834704,0.201133
9.642000,0.029283,0.029503,-0.495319,-0.001221,-0.001415,0.994505,15.824017,-2.466150,0.354069,-0.000000,0.696630,1.000000,0.071649,-0.065979,-0.027792,0.002622,0.001201,0.001210,-0.020308,-0.152966,-4.672573,-0.872148,37220.210792,38312.471004,40494.081694,39249.563288,0.268606,0.000000,0.000000,0.000000,0.000000,1.616185,0.000000,0.000000,0.000000,-0.010020,-0.199681,0.002002,-0.004105,0.717831,0.178332,0.976018,0.000000,0.000000,0.000000,-0.007175,-0.009076,0.998154,1.873672,1.498016,0.292572,-0.000000,-0.093518,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.817980,1.639903,0.824599,51357.849140,53469.932187,52171.719410,57135.695332,0.137965,0.000000,0.000000,0.000000,0.000000,-1.204444,0.000405,-0.000029,-0.000011,-0.002285,0.199797,0.009348,-0.001040,-0.116005,-0.014510,1.177183,-0.007735,-0.399478,-0.007345,-0.003066,0.833836,-0.201165,0.007735,0.399478,0.007345,0.003066,-0.833836,0.201165
9.644000,0.013374,0.007168,-0.507857,-0.004167,-0.005139,0.997987,16.367583,2.434561,4.430275,-0.000000,0.696630,1.000000,0.065916,-0.059205,-0.028863,0.002570,0.000548,0.000294,-0.020822,1.470638,-4.931203,-0.306889,37502.125126,38377.023209,40502.591322,38950.421796,0.309488,0.000000,0.000000,0.000000,0.000000,1.602485,0.000000,0.000000,0.000000,-0.010430,-0.202230,0.001213,-0.004200,0.715967,0.169936,0.976033,0.000000,0.000000,0.000000,-0.005405,-0.010042,0.997783,1.873672,1.498016,0.292572,-0.000000,-0.092284,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.671520,1.440397,0.878297,51338.227964,53433.677812,52236.726444,57144.644377,0.137965,0.000000,0.000000,0.000000,0.000000,-1.204444,0.000405,-0.000029,-0.000011,-0.002238,0.199802,0.009085,-0.001027,-0.116003,-0.014510,1.177123,-0.008192,-0.402032,-0.007872,-0.003173,0.831971,-0.201090,0.008192,0.402032,0.007872,0.003173,-0.831971,0.201090
9.646000,-0.010512,-0.012011,-0.525313,-0.005241,-0.006425,0.998779,5.848600,-3.559196,0.503688,-0.000000,0.696630,1.000000,0.065806,-0.059077,-0.028874,0.002571,-0.000431,-0.000492,-0.021538,2.017072,-5.087354,-0.558058,37454.765071,38460.866135,40431.610816,38986.757979,0.309488,0.000000,0.000000,0.000000,0.000000,1.602485,0.000000,0.000000,0.000000,-0.010430,-0.202230,0.001213,-0.004200,0.715967,0.169936,0.976033,0.000000,0.000000,0.000000,-0.004154,-0.010620,0.998034,1.873672,1.498016,0.292572,-0.000000,-0.091567,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.348877,1.032920,0.798685,51244.766442,53435.937856,52276.834283,57194.224754,0.137965,0.000000,0.000000,0.000000,0.000000,-1.204444,0.000405,-0.000029,-0.000011,-0.002211,0.199804,0.008933,-0.001019,-0.116002,-0.014510,1.177089,-0.008220,-0.402034,-0.007719,-0.003181,0.831970,-0.201055,0.008220,0.402034,0.007719,0.003181,-0.831970,0.201055
9.648000,-0.032499,-0.031800,-0.507126,-0.006598,-0.009242,1.004366,2.516360,4.954625,-4.143327,-0.000000,0.696630,1.000000,0.065641,-0.058881,-0.028900,0.002572,-0.001332,-0.001304,-0.020792,2.060954,-4.011730,-0.859323,37418.417553,38504.305851,40326.114362,39085.162234,0.309488,0.000000,0.000000,0.000000,0.000000,1.602485,0.000000,0.000000,0.000000,-0.010430,-0.202230,0.001213,-0.004200,0.715967,0.169936,0.976033,0.000000,0.000000,0.000000,-0.003824,-0.010772,0.998315,1.873672,1.498016,0.292572,-0.000000,-0.091567,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.529489,0.999288,0.795021,51206.318274,53406.958883,52312.269036,57222.817259,0.137965,0.000000,0.000000,0.000000,0.000000,-1.204444,0.000405,-0.000029,-0.000011,-0.002211,0.199804,0.008933,-0.001019,-0.116002,-0.014510,1.177089,-0.008220,-0.402034,-0.007719,-0.003181,0.831970,-0.201055,0.008220,0.402034,0.007719,0.003181,-0.831970,0.201055
9.650000,-0.052235,-0.056943,-0.426301,-0.007450,-0.006587,1.009746,-2.457376,25.209898,-1.397408,-0.000000,0.694707,1.000000,0.071886,-0.065945,-0.028506,0.002518,-0.002142,-0.002335,-0.017478,1.916316,-0.833035,-1.032672,37365.392654,38338.261769,40301.348681,39356.909984,0.309488,0.000000,0.000000,0.000000,0.000000,1.602485,0.000000,0.000000,0.000000,-0.010042,-0.202166,0.001133,-0.004097,0.715984,0.169936,0.976016,0.000000,0.000000,0.000000,-0.004338,-0.010785,0.998449,1.873672,1.498016,0.292572,-0.000000,-0.091567,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,1.992830,1.263178,0.842399,51212.222054,53342.223565,52356.801611,57239.135448,0.129486,0.000000,0.000000,0.000000,0.000000,-1.171977,0.000405,-0.000029,-0.000011,-0.002374,0.201228,0.008801,-0.001035,-0.114614,-0.009046,1.177150,-0.007668,-0.403394,-0.007668,-0.003062,0.830598,-0.201134,0.007668,0.403394,0.007668,0.003062,-0.830598,0.201134
9.652000,-0.065687,-0.066955,-0.381607,-0.009439,-0.006848,1.012019,-3.934088,10.003356,-0.786543,-0.000000,0.694707,1.000000,0.071105,-0.065026,-0.028623,0.002513,-0.002693,-0.002745,-0.015646,1.076575,-0.457415,-1.140569,37335.978239,38342.239372,40276.031883,39402.944838,0.313846,0.000000,0.000000,0.000000,0.000000,1.604355,0.000000,0.000000,0.000000,-0.010104,-0.202493,0.001149,-0.004109,0.715742,0.168947,0.976017,0.000000,0.000000,0.000000,-0.004552,-0.010901,0.999166,1.873672,1.498016,0.292572,-0.000000,-0.091567,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,1.471771,1.580227,0.708867,51155.144345,53346.831845,52326.280258,57306.919643,0.125701,0.000000,0.000000,0.000000,0.000000,-1.157481,0.000405,-0.000029,-0.000011,-0.002446,0.201863,0.008742,-0.001042,-0.113994,-0.006607,1.177177,-0.007658,-0.404356,-0.007594,-0.003067,0.829736,-0.201159,0.007658,0.404356,0.007594,0.003067,-0.829736,0.201159
9.654000,-0.077452,-0.063443,-0.367214,-0.010210,-0.007260,1.013988,-10.642278,-10.785374,-1.168578,-0.000000,0.694707,1.000000,0.065230,-0.058096,-0.029558,0.002472,-0.003176,-0.002601,-0.015056,0.047238,-1.944321,-1.243252,37317.482394,38503.352113,40222.862676,39284.911972,0.346138,0.000000,0.000000,0.000000,0.000000,1.618205,0.000000,0.000000,0.000000,-0.010565,-0.204916,0.001268,-0.004200,0.713949,0.161621,0.976028,0.000000,0.000000,0.000000,-0.004099,-0.011106,1.000676,1.873672,1.498016,0.292572,-0.000000,-0.090204,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,1.523650,2.017470,0.358454,51072.026714,53469.564516,52169.176411,57408.940020,0.125701,0.000000,0.000000,0.000000,0.000000,-1.157481,0.000405,-0.000029,-0.000011,-0.002391,0.201854,0.008464,-0.001027,-0.113996,-0.006607,1.177114,-0.008174,-0.406770,-0.007196,-0.003173,0.827945,-0.201086,0.008174,0.406770,0.007196,0.003173,-0.827945,0.201086
9.656000,-0.089774,-0.061443,-0.322330,-0.011420,-0.008543,1.020415,-6.627182,-7.856422,0.323433,-0.000000,0.694707,1.000000,0.065117,-0.057955,-0.029586,0.002472,-0.003681,-0.002519,-0.013216,-0.752312,-2.021020,-1.202667,37301.417400,38474.099218,40256.304497,39294.178886,0.346138,0.000000,0.000000,0.000000,0.000000,1.618205,0.000000,0.000000,0.000000,-0.010565,-0.204916,0.001268,-0.004200,0.713949,0.161621,0.976028,0.000000,0.000000,0.000000,-0.003674,-0.011323,1.002404,1.873672,1.498016,0.292572,-0.000000,-0.089595,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,1.679377,2.284734,-0.308136,50856.881620,53696.155763,51909.960021,57595.390966,0.125701,0.000000,0.000000,0.000000,0.000000,-1.157481,0.000405,-0.000029,-0.000011,-0.002366,0.201850,0.008340,-0.001021,-0.113997,-0.006607,1.177086,-0.008198,-0.406766,-0.007071,-0.003179,0.827946,-0.201057,0.008198,0.406766,0.007071,0.003179,-0.827946,0.201057
9.658000,-0.100658,-0.067066,-0.244336,-0.009523,-0.005008,1.018580,-1.709161,12.534060,0.074055,-0.000000,0.694484,1.000000,0.065684,-0.058584,-0.029581,0.002467,-0.004127,-0.002750,-0.010018,-0.537005,-0.684699,-1.177403,37345.871560,38424.224771,40225.651376,39333.119266,0.346138,0.000000,0.000000,0.000000,0.000000,1.618205,0.000000,0.000000,0.000000,-0.010520,-0.204905,0.001260,-0.004188,0.713952,0.161621,0.976026,0.000000,0.000000,0.000000,-0.003468,-0.010553,1.003691,1.873672,1.498016,0.292572,-0.000000,-0.089595,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,0.844036,2.145112,-0.920270,50585.647177,53871.040323,51735.796371,57789.759577,0.125701,0.000000,0.000000,0.000000,0.000000,-1.157481,0.000405,-0.000029,-0.000011,-0.002366,0.201850,0.008340,-0.001021,-0.113997,-0.006607,1.177086,-0.008154,-0.406755,-0.007079,-0.003168,0.827949,-0.201059,0.008154,0.406755,0.007079,0.003168,-0.827949,0.201059
9.660000,-0.103124,-0.063283,-0.209608,-0.009089,-0.003392,1.012299,5.285756,11.795844,0.614646,-0.000000,0.692764,1.000000,0.071264,-0.064942,-0.029243,0.002420,-0.004228,-0.002595,-0.008594,-0.104401,0.796510,-1.123488,37323.417229,38282.905553,40276.454074,39468.359626,0.346138,0.000000,0.000000,0.000000,0.000000,1.618205,0.000000,0.000000,0.000000,-0.010177,-0.204816,0.001199,-0.004097,0.713975,0.161621,0.976014,0.000000,0.000000,0.000000,-0.003076,-0.008712,1.005142,1.873672,1.498016,0.292572,-0.000000,-0.089595,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-0.448212,2.412834,-0.913122,50530.010163,53785.916667,51798.566057,57852.259654,0.112360,0.000000,0.000000,0.000000,0.000000,-1.144846,0.000405,-0.000029,-0.000011,-0.002528,0.203338,0.008351,-0.001039,-0.112475,-0.004521,1.177148,-0.007649,-0.408154,-0.007152,-0.003058,0.826450,-0.201135,0.007649,0.408154,0.007152,0.003058,-0.826450,0.201135
9.662000,-0.095158,-0.044974,-0.248481,-0.005709,-0.000469,1.006598,3.499490,6.960107,0.696166,-0.000000,0.692764,1.000000,0.070172,-0.063680,-0.029346,0.002395,-0.003901,-0.001844,-0.010188,0.382628,1.010038,-1.004747,37383.508321,38280.043873,40255.886536,39406.298033,0.347467,0.000000,0.000000,0.000000,0.000000,1.618044,0.000000,0.000000,0.000000,-0.010277,-0.205293,0.001447,-0.004115,0.713626,0.159584,0.976017,0.000000,0.000000,0.000000,-0.002675,-0.006833,1.005938,1.873672,1.498016,0.292572,-0.000000,-0.089595,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-1.210401,3.246583,-0.431443,50710.619560,53557.574083,51971.200489,57776.569193,0.107925,0.000000,0.000000,0.000000,0.000000,-1.140646,0.000405,-0.000029,-0.000011,-0.002581,0.203833,0.008355,-0.001045,-0.111969,-0.003828,1.177169,-0.007696,-0.409125,-0.006908,-0.003070,0.825594,-0.201152,0.007696,0.409125,0.006908,0.003070,-0.825594,0.201152
9.664000,-0.078339,-0.019875,-0.309092,-0.002591,0.001508,1.003192,-0.989739,-12.902594,1.182975,-0.000000,0.692764,1.000000,0.064730,-0.057389,-0.029855,0.002272,-0.003212,-0.000815,-0.012673,-0.095230,-0.794891,-0.865430,37393.797189,38375.810743,40221.441265,39204.355924,0.353983,0.000000,0.000000,0.000000,0.000000,1.617253,0.000000,0.000000,0.000000,-0.010771,-0.207630,0.002662,-0.004202,0.711913,0.149596,0.976033,0.000000,0.000000,0.000000,-0.002684,-0.005446,1.005930,1.873672,1.498016,0.292572,-0.000000,-0.088110,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-1.568443,3.769054,-0.082920,50887.677518,53441.107833,52060.466938,57688.427263,0.107494,0.000000,0.000000,0.000000,0.000000,-1.130964,0.000405,-0.000029,-0.000011,-0.002517,0.202380,0.008062,-0.001028,-0.112363,-0.003561,1.177104,-0.008253,-0.410010,-0.005400,-0.003174,0.824276,-0.201071,0.008253,0.410010,0.005400,0.003174,-0.824276,0.201071
9.666000,-0.052418,0.005435,-0.364887,0.001022,0.006136,0.996281,-9.065911,-23.338051,4.348990,-0.000000,0.692764,1.000000,0.064621,-0.057245,-0.029896,0.002272,-0.002149,0.000223,-0.014960,-1.140575,-3.437209,-0.191340,37444.256253,38265.428258,40483.789381,38993.258885,0.353983,0.000000,0.000000,0.000000,0.000000,1.617253,0.000000,0.000000,0.000000,-0.010771,-0.207630,0.002662,-0.004202,0.711913,0.149596,0.976033,0.000000,0.000000,0.000000,-0.003011,-0.004922,1.005774,1.873672,1.498016,0.292572,-0.000000,-0.087601,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.207854,3.553058,-0.189461,50823.155199,53472.822556,52050.751164,57725.347129,0.107346,0.000000,0.000000,0.000000,0.000000,-1.127644,0.000405,-0.000029,-0.000011,-0.002495,0.201882,0.007961,-0.001022,-0.112499,-0.003470,1.177082,-0.008275,-0.409512,-0.005299,-0.003180,0.824412,-0.201049,0.008275,0.409512,0.005299,0.003180,-0.824412,0.201049
9.668000,-0.023115,0.033106,-0.406022,0.002947,0.011000,0.991087,-13.663671,-12.059332,6.901254,-0.000000,0.692671,1.000000,0.064778,-0.057392,-0.029947,0.002269,-0.000948,0.001357,-0.016647,-2.662617,-3.754962,0.357961,37517.288863,38094.438515,40666.656613,38901.948956,0.353983,0.000000,0.000000,0.000000,0.000000,1.617253,0.000000,0.000000,0.000000,-0.010771,-0.207630,0.002662,-0.004202,0.711913,0.149596,0.976033,0.000000,0.000000,0.000000,-0.003457,-0.004937,1.005365,1.873672,1.498016,0.292572,-0.000000,-0.087601,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.953950,3.120205,-0.612180,50612.759006,53602.131913,51952.688483,57853.161847,0.107346,0.000000,0.000000,0.000000,0.000000,-1.127644,0.000405,-0.000029,-0.000011,-0.002495,0.201882,0.007961,-0.001022,-0.112499,-0.003470,1.177082,-0.008275,-0.409512,-0.005299,-0.003180,0.824412,-0.201049,0.008275,0.409512,0.005299,0.003180,-0.824412,0.201049
9.670000,0.011147,0.079500,-0.469024,0.002619,0.011911,0.988140,-4.842825,3.697634,2.339907,-0.000000,0.690801,1.000000,0.070906,-0.064254,-0.029903,0.002209,0.000457,0.003260,-0.019230,-2.696036,-3.588359,0.609170,37471.754422,37927.097815,40823.236212,38968.264308,0.353983,0.000000,0.000000,0.000000,0.000000,1.617253,0.000000,0.000000,0.000000,-0.010698,-0.207599,0.002647,-0.004183,0.711921,0.149596,0.976030,0.000000,0.000000,0.000000,-0.004190,-0.005226,1.005373,1.873672,1.498016,0.292572,-0.000000,-0.087601,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.776207,2.800164,-0.817686,50454.508870,53624.728839,51937.886974,57949.864166,0.082081,0.000000,0.000000,0.000000,0.000000,-1.138270,0.000405,-0.000029,-0.000011,-0.002644,0.203450,0.008383,-0.001043,-0.110860,-0.007794,1.177148,-0.008054,-0.411049,-0.005736,-0.003140,0.822781,-0.201118,0.008054,0.411049,0.005736,0.003140,-0.822781,0.201118
9.672000,0.028825,0.117061,-0.524334,0.002843,0.013553,0.984792,9.883193,6.464560,-0.487495,-0.000000,0.690801,1.000000,0.069491,-0.062722,-0.029785,0.002224,0.001182,0.004800,-0.021498,-1.377728,-2.475009,0.484583,37549.195960,37987.719192,40702.436364,38970.052525,0.358831,0.000000,0.000000,0.000000,0.000000,1.614378,0.000000,0.000000,0.000000,-0.010511,-0.208069,0.002501,-0.004122,0.711498,0.149058,0.976021,0.000000,0.000000,0.000000,-0.004377,-0.004905,1.005514,1.873672,1.498016,0.292572,-0.000000,-0.087601,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-4.839316,2.810882,-0.600194,50481.527353,53504.760473,52062.234105,57932.445540,0.076074,0.000000,0.000000,0.000000,0.000000,-1.140796,0.000405,-0.000029,-0.000011,-0.002680,0.203823,0.008483,-0.001048,-0.110470,-0.008822,1.177164,-0.007832,-0.411892,-0.005982,-0.003074,0.821968,-0.201143,0.007832,0.411892,0.005982,0.003074,-0.821968,0.201143
9.674000,0.033519,0.138650,-0.559627,0.003374,0.012898,0.981282,14.967006,10.317750,-1.448294,-0.000000,0.690801,1.000000,0.064463,-0.056781,-0.030436,0.002250,0.001374,0.005685,-0.022945,0.278358,-1.478313,0.356588,37690.521870,38144.273002,40517.263952,38873.399698,0.375997,0.000000,0.000000,0.000000,0.000000,1.604199,0.000000,0.000000,0.000000,-0.010976,-0.210222,0.002221,-0.004205,0.709869,0.147152,0.976040,0.000000,0.000000,0.000000,-0.003827,-0.003864,1.004726,1.873672,1.498016,0.292572,-0.000000,-0.085993,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-5.593857,3.317083,-0.225912,50646.048193,53359.116466,52181.710843,57854.469880,0.075589,0.000000,0.000000,0.000000,0.000000,-1.135486,0.000405,-0.000029,-0.000011,-0.002607,0.203021,0.008181,-0.001028,-0.110688,-0.008740,1.177096,-0.008369,-0.413243,-0.005960,-0.003177,0.820557,-0.201056,0.008369,0.413243,0.005960,0.003177,-0.820557,0.201056
9.676000,0.034930,0.148057,-0.591216,0.001321,0.011377,0.983378,5.792633,6.482343,-0.597550,-0.000000,0.690801,1.000000,0.064364,-0.056646,-0.030479,0.002250,0.001432,0.006070,-0.024240,0.475412,-0.819598,0.316566,37709.311580,38141.835132,40481.394014,38894.000981,0.375997,0.000000,0.000000,0.000000,0.000000,1.604199,0.000000,0.000000,0.000000,-0.010976,-0.210222,0.002221,-0.004205,0.709869,0.147152,0.976040,0.000000,0.000000,0.000000,-0.003266,-0.003001,1.004148,1.873672,1.498016,0.292572,-0.000000,-0.085590,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-5.310724,3.801910,-0.003841,50775.308901,53286.439791,52219.916230,57795.115183,0.075467,0.000000,0.000000,0.000000,0.000000,-1.134152,0.000405,-0.000029,-0.000011,-0.002589,0.202819,0.008105,-0.001023,-0.110743,-0.008719,1.177079,-0.008388,-0.413041,-0.005884,-0.003182,0.820612,-0.201039,0.008388,0.413041,0.005884,0.003182,-0.820612,0.201039
9.678000,0.029881,0.142410,-0.603862,-0.001697,0.006033,0.988577,-6.662690,0.403574,1.527017,-0.000000,0.690370,1.000000,0.065654,-0.058110,-0.030435,0.002238,0.001225,0.005839,-0.024758,-0.435358,-0.925299,0.556787,37713.620637,38037.978756,40588.842185,38888.898331,0.375997,0.000000,0.000000,0.000000,0.000000,1.604199,0.000000,0.000000,0.000000,-0.010891,-0.210167,0.002199,-0.004182,0.709884,0.147152,0.976035,0.000000,0.000000,0.000000,-0.003385,-0.002785,1.004195,1.873672,1.498016,0.292572,-0.000000,-0.085590,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-4.892506,3.626494,0.013945,50794.705348,53307.843592,52215.325933,57769.093845,0.075467,0.000000,0.000000,0.000000,0.000000,-1.134152,0.000405,-0.000029,-0.000011,-0.002589,0.202819,0.008105,-0.001023,-0.110743,-0.008719,1.177079,-0.008302,-0.412986,-0.005906,-0.003159,0.820626,-0.201044,0.008302,0.412986,0.005906,0.003159,-0.820626,0.201044
9.680000,0.012532,0.116159,-0.554497,-0.002180,0.002060,0.991405,-11.721843,-2.509924,1.221926,-0.000000,0.688818,1.000000,0.070762,-0.063989,-0.030130,0.002195,0.000514,0.004763,-0.022734,-1.764804,-1.267924,0.581052,37578.810417,37912.708333,40730.883333,39021.891667,0.375997,0.000000,0.000000,0.000000,0.000000,1.604199,0.000000,0.000000,0.000000,-0.010580,-0.209967,0.002120,-0.004099,0.709936,0.147152,0.976019,0.000000,0.000000,0.000000,-0.004132,-0.003466,1.005021,1.873672,1.498016,0.292572,-0.000000,-0.085590,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-5.395527,3.019578,-0.126374,50654.816717,53324.180262,52230.340383,57835.661631,0.047923,0.000000,0.000000,0.000000,0.000000,-1.174620,0.000405,-0.000029,-0.000011,-0.002700,0.204498,0.008499,-0.001046,-0.108990,-0.012813,1.177151,-0.007881,-0.414465,-0.006379,-0.003053,0.818926,-0.201131,0.007881,0.414465,0.006379,0.003053,-0.818926,0.201131
9.682000,-0.007805,0.072311,-0.476435,-0.003221,-0.002180,0.995125,-10.983654,-4.584055,-1.942440,-0.000000,0.688818,1.000000,0.069000,-0.061922,-0.030302,0.002233,-0.000320,0.002965,-0.019534,-3.090414,-1.746386,0.315028,37499.666667,37989.866667,40704.200000,39078.933333,0.379695,0.000000,0.000000,0.000000,0.000000,1.602811,0.000000,0.000000,0.000000,-0.010748,-0.210690,0.001736,-0.004129,0.709373,0.148278,0.976023,0.000000,0.000000,0.000000,-0.004953,-0.004415,1.005611,1.873672,1.498016,0.292572,-0.000000,-0.085590,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-6.517528,2.269367,-0.300720,50497.057664,53362.493839,52252.519961,57901.316412,0.043439,0.000000,0.000000,0.000000,0.000000,-1.181206,0.000405,-0.000029,-0.000011,-0.002718,0.204771,0.008564,-0.001050,-0.108705,-0.013480,1.177162,-0.008030,-0.415461,-0.006827,-0.003079,0.818078,-0.201139,0.008030,0.415461,0.006827,0.003079,-0.818078,0.201139
9.684000,-0.021051,0.028733,-0.467662,-0.003071,-0.003423,1.001883,-8.209977,-4.402579,-3.097403,-0.000000,0.688818,1.000000,0.064058,-0.056126,-0.030786,0.002339,-0.000863,0.001178,-0.019174,-3.681287,-2.472523,-0.032261,37490.669539,38188.850482,40610.733908,39066.201723,0.389865,0.000000,0.000000,0.000000,0.000000,1.598996,0.000000,0.000000,0.000000,-0.011207,-0.212676,0.000681,-0.004208,0.707823,0.151374,0.976033,0.000000,0.000000,0.000000,-0.005426,-0.005255,1.006581,1.873672,1.498016,0.292572,-0.000000,-0.083838,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-7.493085,2.206872,-0.145216,50541.064631,53302.658524,52330.957252,57873.952163,0.043439,0.000000,0.000000,0.000000,0.000000,-1.181206,0.000405,-0.000029,-0.000011,-0.002637,0.204289,0.008231,-0.001028,-0.108835,-0.013480,1.177090,-0.008571,-0.416965,-0.007550,-0.003181,0.816659,-0.201057,0.008571,0.416965,0.007550,0.003181,-0.816659,0.201057
